,transaction_hash,tx_index,bundle_type,bundle_index,block_number,eoa_address,to_address,gas_used,gas_price,coinbase_transfer,total_miner_reward
72,0x57e9654d1fd3eeb689069146f92080c51b58f1f907c728746a63a452caa7e94a,66,rogue,3,13398371,0x56Eddb7aa87536c09CCc2793473599fD21A8b17F,0xdAC17F958D2ee523a2206206994597C13D831ec7,63209,75885416520,0,4796641292812680
73,0x23e8eb29b62f8507ecec8f48fec05c8071de1566184ee9e1297e6440a9c548f0,67,rogue,3,13398371,0x9696f59E4d72E237BE84fFD425DCaD154Bf96976,0xdAC17F958D2ee523a2206206994597C13D831ec7,46109,75885416520,0,3499000670320680
74,0xe64cd58f49bb4ce24e5848ee8bf0c3727ed51521835ec070361fb98aed147dee,68,rogue,3,13398371,0x4976A4A02f38326660D17bf34b431dC6e2eb2327,0xb79B3d2e1CAD1b841185F53646a5ADCD2dBc6a09,21000,75885416520,0,1593593746920000
75,0xbe97fd560eb7b4dd3e46c361703c6ba4af23af8e646cb788ea69ead656e48fc2,69,rogue,3,13398371,0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549,0x5d22Ad635C10688E1D68c640E1b62F706AB86D9E,21000,75885416520,0,1593593746920000
76,0x3316254b14d5091a8fb7c941100fcee855b96785fd4fb6f5cdccb821e961c716,70,rogue,3,13398371,0xDFd5293D8e347dFe59E90eFd55b2956a1343963d,0xdAC17F958D2ee523a2206206994597C13D831ec7,63221,75885416520,0,4797551917810920
77,0x0c1313411c8a215b37af2d0f79ae4f16e3ab97242898c486b5d191671f3ed4bf,71,rogue,3,13398371,0x28C6c06298d514Db089934071355E5743bf21d60,0xdAC17F958D2ee523a2206206994597C13D831ec7,46109,75885416520,0,3499000670320680
78,0x09ddb66eaffd0ae5b715200f2cfd5aa55d1dbd145a30c2590a80b8b18802adb6,72,rogue,3,13398371,0x56Eddb7aa87536c09CCc2793473599fD21A8b17F,0x0e043b4C7bda458aee319DC08eAc3c1029703f7e,21000,75885416520,0,1593593746920000
79,0x2e5b78c2a6ac492246db0ef72575a0219306684a7cf589d98549b61eacf5c82a,73,rogue,3,13398371,0x9696f59E4d72E237BE84fFD425DCaD154Bf96976,0x23b917E44E6E2C16b54eE01D3394644053216cB5,21000,75885416520,0,1593593746920000
80,0xc929dabcddad2f6616e6e7b1b15f3794fcc24115de905e24cc06719c10685c35,74,rogue,3,13398371,0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549,0x4a220E6096B25EADb88358cb44068A3248254675,34857,75885416520,0,2645137963637640
81,0xcffc5a011a0508b0be2ba652ab3bbfa255536aa7610375bd8abba0f42717f998,75,rogue,3,13398371,0xDFd5293D8e347dFe59E90eFd55b2956a1343963d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,51594,75885416520,0,3915232179932880
82,0xeda629e396eccd2059d90622f26acbcab06bc6604df055f08fc9da37825bacab,76,rogue,3,13398371,0x4976A4A02f38326660D17bf34b431dC6e2eb2327,0x3A31c0200a7395d67b0e61514722D3cb0204C5b5,21000,75885416520,0,1593593746920000
83,0x1525ddd671b632900081967c54d4a92001628f7ecb7d66e103b5e473879bed25,77,rogue,3,13398371,0x56Eddb7aa87536c09CCc2793473599fD21A8b17F,0x6867eF6232Fb730676ef10E21579e59cB8B64336,21000,75885416520,0,1593593746920000
84,0x8e91a3212bc8b98d3b5016d378ad8ad5e808a16facde46860b2db019320593dc,78,rogue,3,13398371,0x9696f59E4d72E237BE84fFD425DCaD154Bf96976,0xF09FFe14865F1B2Ed9078F0C249e98ed8de766aA,21000,75885416520,0,1593593746920000
85,0x8c17153fde90489fe594dbb85c848909fc5a5700e510acc212954bdd08407975,79,rogue,3,13398371,0x28C6c06298d514Db089934071355E5743bf21d60,0xc0Deb8b5D4B657b216A7b7df0A02D39C4DeE0b97,21000,75885416520,0,1593593746920000
86,0x5ddaf238798501ce4e9006fb8c6e270e4dacf588f66fc02657cffb9f7a35c96e,80,rogue,3,13398371,0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549,0xAE91065Cba52f355aD947D2B9558Ca9d6698a177,21000,75885416520,0,1593593746920000
87,0x3d764d68c21be1e93df35436ae3f86ae50dcdcd9f9fc296f64faa4db999eab54,81,rogue,3,13398371,0x4976A4A02f38326660D17bf34b431dC6e2eb2327,0xAFc6dfc1cb44E8267F62281B3632795Adb6854f4,21000,75885416520,0,1593593746920000
88,0x086e4f363942c6b76591f38c0d7edde09d4c55d4764b5014c45d736f0616da9b,82,rogue,3,13398371,0xDFd5293D8e347dFe59E90eFd55b2956a1343963d,0x239d1463B21f77fACFd9DDA371D7e61755397870,21000,75885416520,0,1593593746920000
89,0x01c67002e557689f0b35e7b60584860c3aafba7e3ded240238daa5d2fe9f8b08,83,rogue,3,13398371,0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549,0xdAC17F958D2ee523a2206206994597C13D831ec7,46097,75885416520,0,3498090045322440
90,0xc6184829bac2a016c8699a0dd2961ceb4c8ca7c132f226b1d763cd61b69c6ba9,84,rogue,3,13398371,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,0x65ea1D4c0Aab92a897ee959FE7e0cbafe881044D,21000,70885416520,0,1488593746920000
91,0xbd57ea1c30a1f338b4fe2c95c6155bee4fdac43e7a811de26ec998b0706023eb,85,rogue,3,13398371,0x4154A0165b2eabE0e7A522d3e7a391E315291D2A,0x9a88bD9ff3c5D285db46eeD4CaA307DA6715E693,104556,68695416520,0,7182517969665120
92,0x51d9a26c7965a0acc5982649bd58a28274afd8f464b37979d0149f25c200a291,86,rogue,3,13398371,0x68b22215FF74E3606BD5E6c1DE8c2D68180c85F7,0xdAC17F958D2ee523a2206206994597C13D831ec7,63197,64385416520,0,4068965167814440
93,0xd66e72bdec8698f8b4ed3d0bed01c272d1509f22abb014d953cc714eeb7759c6,0,flashbots,4,13398371,0x000000470fB730dA7103dee1f5ec3FA3cA7929Ef,0x0000000000005117Dd3A72E64a705198753FDD54,333345,62869069000,0,20957089805805000
0,0x4210ed017fc7d7bcee1055d6bdb6ccf65464b9f683ea54e53b146c2793768ebb,0,rogue,0,13398372,0x4D69A04533d310444D7c77bF8211d995E35E0f2b,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,161197,1500000000,0,241795500000000
1,0xa4c2ba1bacf5958196bdf97a7d824481bcfb9b865318812b6d36a96991cdf495,1,rogue,0,13398372,0x5AA3393e361C2EB342408559309b3e873CD876d6,0x58418d6c83EfAB01ed78b0AC42E55af01eE77DbA,139409,1000000000,0,139409000000000
2,0xcf2c85509e99db6a99e8c51d964049993b630d238e0dc9cc57c9782fe2a5d567,0,flashbots,1,13398372,0x37EF6C69278b5107dFa058d86E13a1c0cb7F54C9,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F,191281,1500000000,0,286921500000000
3,0x108ac0d51e434bf9effbb50560cc31fb57c187a1b6415c1c2968499898c3bf30,1,flashbots,1,13398372,0xD8bb08f6760EE8ffADc3242320F11aB0f8029ff5,0x5c00AA8dA33ddD5c92E555600383A434f1d284FA,140145,264696401135,0,37095877137064575
4,0x7123f78b04ca737baa446e0308c805cf7fe6c3a8a85795646adf3a9dec755409,0,flashbots,2,13398372,0xa00CcE999f4cdde0230360609ed94e3b64b09EC1,0x0000000000007F150Bd6f54c40A34d7C3d5e9f56,236002,20667414250,4877551098026342,4877551098026342
0,0xfe788ae4e62699fcc11e2b61d4221ac73264c6d9715b3224cb4e893cbb5d506b,0,rogue,0,13398373,0xc405ee092Ef30977ae8A5A6e13248b46ECC0dA25,0xdAC17F958D2ee523a2206206994597C13D831ec7,63197,60402694948,0,3817269112628756
1,0x480d5097f0b3966a4277a7ecbaaf5b174f9a20c2877667b2c40922c83ef28972,1,rogue,0,13398373,0x287dC8295E10878Be9e20cB72E28C0E89BFe73b7,0x4d246bE90C2f36730bb853aD41d0a189061192d3,136958,44560882646,0,6102969365430868
2,0x36c4cba812189b3246473df1a80a0b0b7a81fe525bdc0fb11751165b47717b89,2,rogue,0,13398373,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0xba5BDe662c17e2aDFF1075610382B9B691296350,61488,43452603785,0,2671813701532080
3,0xc0833ae82bfd7ee2fc264eebaf5a3897d0164c4a47fbe6b9e436bd0a3907d970,3,rogue,0,13398373,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,57206,37402694948,0,2139658567195288
4,0x583ca9cf0259f78b0ade6a6c1ccc336226a4077d9ee90319faa0e825f659c30b,4,rogue,0,13398373,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,0xc0C5D82fa907881D457941735972C5B674e4646e,21000,37402694948,0,785456593908000
5,0x2adc9ad2a96b0a37e7653b05b3e022a42209ef2e1c6580dbcba042e9c0142799,5,rogue,0,13398373,0xedE0Cd69C4b83Dee6444B9994EDBF570A19f973a,0xe66B31678d6C16E9ebf358268a790B763C133750,158518,32402694948,0,5136410397767064
6,0x8ad9aaa9c8f622cd531fa70a0eb3068901ef596b417d13c230fb0f2b057d7e5e,6,rogue,0,13398373,0x4ddd9c61EEe825Aa702B7951CB208Df2f3Bc10e9,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,146398,25402696509,0,3718903963524582
7,0xd786b768cc8c6f201e4c59981f68751d9ac2237a2d2b0e8ecefa8c976c96b3a5,7,rogue,0,13398373,0x4C44987680e4D35DD361C4A80822Fcd071308961,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,113044,25402694948,0,2871622247701712
8,0xc0cf8d1121fb0431c4985c5dc5d5d2cccf719c0e32a6c696a40ca23d3a528c91,8,rogue,0,13398373,0x9086a999b8eA752ca661A92D3b8866fc91726A30,0xbd151BFA57E98ecAA642ad46904f8A97869325BC,21000,22402694948,0,470456593908000
9,0x8ff82a799c5d674bacb06a661d1dab8bb01ff65b45cdc57f311e251cd8e5587e,9,rogue,0,13398373,0xbedbddb6A58D768B8CFfB9f82c8161A7246Bd063,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,30007,12402694948,0,372167667304636
10,0xa08441d8ad68399062832d86d7735df0e10c334feec5637a812cf486e7bd91a1,10,rogue,0,13398373,0x61aB3d3637f27573bc5409f219cba6841e7bD18c,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,34807,12402694948,0,431700603055036
11,0xbf92fe7f252f59341321019ed222c8e7a1cd305c989763717271f5c6a5b01846,11,rogue,0,13398373,0xE9Aca74Ecc2C253AFec43a24498b83d4D49dbC4F,0x000000E1fDDF4fE15DB5f23aE3eE83C6A11E8Dd1,91127,8851866897,0,806644074722919
12,0xefe04270211ab79ffc0d3459e59658172cd35258067faa3732d5e9b196f50d72,12,rogue,0,13398373,0x81a68885D124E8f1b50A544Fa80DF39Eb8014060,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,34807,8402694948,0,292472603055036
13,0x914f1780357505ebb2e9f59d21dd6ab71ff492c25ae9e65bea4ec530a8c65510,13,rogue,0,13398373,0xC6aFB47B4df23BfB05DE318D5e1d74367Dd5B9d3,0x792211085c86B4e059853bf3BC4eB25FE612F9F5,21000,5000000000,0,105000000000000
14,0xfd5cbc546cb0c0f2e2f1df1bfeb28dcce459e1460d099c4907bae3aabed30896,14,rogue,0,13398373,0xa1B073Eb8d132F5e1574A1141E4f7b20dD1dcD8B,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,238729,3000000000,0,716187000000000
15,0xf3b57103246dd6662a8868fe5fe6b6f84fb05f25fc90c0278e63a0ce486068a6,15,rogue,0,13398373,0x6a01AF210dcE01f44b5067fc688641384a8BCE5b,0xD6a2a6D2F88E29938bb6C8D7146cC7a4306647C1,60505,2500000000,0,151262500000000
16,0x4def8d3f3099cd4e037c1221cec83fd74add7503ba8f7d8a3a3d0de34b788cb3,16,rogue,0,13398373,0xcb38ba7037421D217169Bf2ed4EbE195952f4e4e,0xcb38ba7037421D217169Bf2ed4EbE195952f4e4e,21000,2202000001,0,46242000021000
17,0xeec41896ec8f1efe128c117b2693c367a13c976acdec7f65e538e01c9f91779e,17,rogue,0,13398373,0x3cD751E6b0078Be393132286c442345e5DC49699,0xdAC17F958D2ee523a2206206994597C13D831ec7,46109,2000000000,0,92218000000000
18,0x30dab1c603290e582358c572b4c4472002b0f0f7e2400c0a604d9ad9a524caee,18,rogue,0,13398373,0x510A3d0B935ddf3aebf792A3a1d81602b5b075Ec,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,154632,2000000000,0,309264000000000
19,0xfce4ad7563a87bbea4ede3f6ddd864e8076b13ac839c20921c5b5d94131a143e,19,rogue,0,13398373,0xeB2629a2734e272Bcc07BDA959863f316F4bD4Cf,0xBa7937A97c5e97F22cA8C670Bc387F90916faF8A,21000,2000000000,0,42000000000000
20,0x903843444324e9e517e300391cc6f63a76d39a6a41c4e012535ce3b8acb254ec,20,rogue,0,13398373,0xb5d85CBf7cB3EE0D56b3bB207D5Fc4B82f43F511,0x00D19B5aa74B53598Fd68f92aa2283a14D0B5613,21000,2000000000,0,42000000000000
21,0x884333181f3d26f737f62765a1312955c94ff4c106a56bffe27f4452b1f4cb7a,21,rogue,0,13398373,0xb5d85CBf7cB3EE0D56b3bB207D5Fc4B82f43F511,0xAaa7b496079099E1139a4151dCFC83b6706b1Ac0,21000,2000000000,0,42000000000000
22,0x3ea2968c345e61860d282fbaf67b8e74716fed7487637838b05a037ce4fdf8ac,22,rogue,0,13398373,0xeB2629a2734e272Bcc07BDA959863f316F4bD4Cf,0x21E9f6734cEE51255cB54F9941e2961a67ac79d4,21000,2000000000,0,42000000000000
23,0x76d9052ccffd53b6f18608203665fb224e129e4b8441104220ca05cb94c7ff19,23,rogue,0,13398373,0xeB2629a2734e272Bcc07BDA959863f316F4bD4Cf,0xADD6523B055E4aF7927F9C63634b4852Cb24d421,21000,2000000000,0,42000000000000
24,0xf49befbfe768c3cdb08da0b60bd00bf0a19468b71ecb62cda6994018a568a500,24,rogue,0,13398373,0x8D56f551b44a6dA6072a9608d63d664ce67681a5,0x22215C7b215f50bA56cC25F6fE7F3a37CDC74fE6,21000,1650000000,0,34650000000000
25,0xf7fe33f20f5d6832740eb936fdd290473ba060fe3ba72885efff1944694f9249,25,rogue,0,13398373,0x09503C7ec814393476F760c51981187480D1508d,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F,185658,1500000000,0,278487000000000
26,0x34e8cf9533d37bc5a2f84bb02fc1d6b95e7da85a0268818674b60731bb0a2d4e,26,rogue,0,13398373,0xAb8929785e91Ea5Ac934Ef4714a20aDd73415cc7,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,74962,1500000000,0,112443000000000
27,0x899626158a1fd2e8a8df56c18534e51f2ea8ca9eb46a0373116f1edf9418bb4e,27,rogue,0,13398373,0x00493aA44BCfd6F0c2EcC7F8B154e4fB352d1c81,0x8707276DF042E89669d69A177d3DA7dC78bd8723,46299,1500000000,0,69448500000000
28,0x859f6d1e91f4540d44e6b36b24327fd3786f6702dfd35408c61e441ddac30c8f,0,flashbots,1,13398373,0x53bE8A9AFBe6c38F39F73Bcb29CC87e37C1000Af,0x3146Dd9c200421A9c7d7b67bd1b75Ba3e2c15310,46145,1500000000,0,69217500000000
0,0x1ad9f9517c15b77231548eaf67024664c576328310ebbcd58c72420d2505d374,0,rogue,0,13398377,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,0xb337320e05d99ccc2df8042992Be7cF931F00faC,21000,0,0,0
1,0xa9a23e03a1602128f068f2db9a143bde2c2b1eac0648976f9bf51647c5f4a756,1,rogue,0,13398377,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,0xf2FdF8bB0C801fF8B8C550e139E92c6B5039B79b,21000,0,0,0
2,0x4877ce1b4d7943ca8777fcdf3cece3888fc747f48a27f78a41c19c738356f924,2,rogue,0,13398377,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,0x5294E117380Ea285F46d323896fbAd29eBB8071E,21000,0,0,0
3,0x251c8079264914e0398fafc0fa578d108ef1511e24775c954957fb1bf6cc43cd,3,rogue,0,13398377,0x3EaE56964B8CE1Cb52f395444c0f89577Bd6bB49,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,140689,15558105565,0,2188854313834285
4,0xe8c4f9e1e9d578299a653906c8042c0dd2089643e9652c640200a7d6680323fb,4,rogue,0,13398377,0x5AA3393e361C2EB342408559309b3e873CD876d6,0x58418d6c83EfAB01ed78b0AC42E55af01eE77DbA,179866,1000000000,0,179866000000000
5,0x37a84dbfa0d755788893b23e500721513eb82fae1023ae4d18592d8091b76db9,0,flashbots,1,13398377,0x0F4ee9631f4be0a63756515141281A3E2B293Bbe,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F,98934,96360738285,0,9533353281488190
0,0x707f0d7aa1dc1a700d1a5824e7446178fe284eabbacc1647f0091bb3112e7a9c,0,flashbots,0,13398378,0x96435779758E6731550fa6EBa3Aa88369e1747Fc,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,155699,1500000000,0,233548500000000
1,0xe584bf831bdab16952a30033d6b1066a2fac83d245ea8e12df7dd81a8559362f,1,flashbots,0,13398378,0x346C802df3404BEC2f265603db28B815321251Ee,0x7777777580290ceDe6E2121B846023fa1a1e4978,134805,157102386401,21178187198823436,21178187198823436
0,0xa2be5062b4f473578bc06d3660a062b73c15da248786c29252454b2d0934edc1,0,flashbots,0,13398382,0x56f03DbC2D16f4A252A7176E1Fc3f05b53C6Aad5,0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,202589,61856859143,12531519236965697,12531519236965697
0,0xaec53e4079c9154057657601cf3861623c7c105c6a4dcecedd516823fc6cf5b1,0,flashbots,0,13398383,0xa683C1b815997a7Fa38f6178c84675FC4c79AC2B,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,189866,11000000000,0,2088526000000000
1,0xe8443ebd056f6f50029c414320b744f04395aac06e178a98c76cdea00afb2b26,1,flashbots,0,13398383,0xD03154dbc4aE6BeAfA79F7AE6D99c12cE58f5B64,0x0000000000007F150Bd6f54c40A34d7C3d5e9f56,264526,297372520675,78662763404290307,78662763404290307
2,0x44bbf899e63222b1dff8acd6f791122d14fbb2cbba51a76ee7dfe71a2dd6df93,0,flashbots,1,13398383,0x7d544a853DbcD39a53315E7002F4951a6D2F080d,0x090185f2135308BaD17527004364eBcC2D37e5F6,46078,0,0,0
3,0x4b4d9c6bb3d3c37a8470f50f3fe3813a43f863696876abf1021e45e6edb81aaa,1,flashbots,1,13398383,0x7d544a853DbcD39a53315E7002F4951a6D2F080d,0xfcadF926669E7caD0e50287eA7D563020289Ed2C,182164,34825109022,6343881160000000,6343881160000000
0,0x0d5935ee9564cfa4483287649983a99c26a2931e53a15f363900ba70efe222e4,0,rogue,0,13398385,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,0xaEc2f5aF207bf78a151B04AE974Fe95A3e489878,21000,0,0,0
1,0x9be227feb16e84daf272fa39fabce859f81c3e6c25ec675dd17378466b4d80f2,1,rogue,0,13398385,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,0x4BfA0c050A478A54F451202c6AB5146760daDD76,21000,0,0,0
2,0x122646875a4ef198f5484c4f89b89dfb8c5e304285f14b52e437df2a1be58cf1,2,rogue,0,13398385,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,0x4e9fC2089B1D4fdB6BFb46EaC47Fc9138AdEb532,21000,0,0,0
3,0x8b903d8b646be19cd182d2851adff87e750a0ca701963322ff0b270459b2d6da,0,flashbots,1,13398385,0xCba1A275e2D858EcffaF7a87F606f74B719a8A93,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F,113167,4000000000,0,452668000000000
4,0x0a333bb964cee32829d5cb170a457b59b12d2a6b59878d08089094e529f635ad,1,flashbots,1,13398385,0xCB949f634DCA0B791981CE5706774ab91E112b3f,0x5c00AA8dA33ddD5c92E555600383A434f1d284FA,162081,269764252494,0,43723659808480014
5,0x4a8364c9ce4d7799736f8807706b745060c24b6faa646f4e0d2f2c6befa6fe12,0,flashbots,2,13398385,0x0F4ee9631f4be0a63756515141281A3E2B293Bbe,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F,88374,91080576100,0,8049154832261400
0,0xfd9a66c2a1cc8ba5b5f7d3e5d50e32d9adf86fb141351cc9d9c958e09f39ee1a,0,flashbots,0,13398388,0x83b4F74296738d8C2e15bD7c1f4a19Df122354f5,0x0000000000d41C96294CCdaC8612Bdfe29C641aF,87410,0,0,0
1,0xa604cb235c7ebc48bb872f8d8dd92ca65b55692565e3b7ac141405e6c1ff9506,1,flashbots,0,13398388,0xCC55AA8FA576A0217523f62083eC633b9a04af01,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,108441,1500000000,0,162661500000000
2,0xa26dadf7b164190c542b93f158d9ad87e9f22ffb82fa248352120e1c065257cf,2,flashbots,0,13398388,0x83b4F74296738d8C2e15bD7c1f4a19Df122354f5,0x0000000000d41C96294CCdaC8612Bdfe29C641aF,77030,2089999649090,0,160992672969402700
0,0x5fcdd1555e825c2dc697d50d07bcc2eb58292df7696000e323ddb8867d23190e,0,flashbots,0,13398390,0x46A37CC82355e11eBDE044929eAAdE02Bd129151,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,175835,1500000000,0,263752500000000
1,0xda482237814cc549ce877d73839f18f707a58750ca4cee3ec06561eab205688f,1,flashbots,0,13398390,0xCB949f634DCA0B791981CE5706774ab91E112b3f,0x5c00AA8dA33ddD5c92E555600383A434f1d284FA,135952,4904189814,0,666734413592928
2,0x4ffbaf7b848e48f9bc6db0f53e8dec2e341bc6f7257b483c515a34879bf35036,0,flashbots,1,13398390,0x6d311DC526D59edEc79e03fcab01B8e0a5d60dAC,0x1a2F71468F656E97c2F86541E57189F59951efe7,46324,1500000000,0,69486000000000
0,0x81b0ddc46296c284bf987529a4216219405c2a8bd14c1ae97a0c6e944bb364e2,0,flashbots,0,13398395,0x8fA3593daB8b1EA507b5f6EFe57A3DEfF463be47,0x018D5C4783F5317815f6e8168942a12AddE3CD3C,328850,102692299417,0,33770362663280450
1,0x184c3348d0f0642618f7b81aa562dfc0f975b1e42c2990fba5b7eb7c6977036d,0,flashbots,1,13398395,0x2Ec7b0b01d7c72a31F3834FE4f208C4D04d1CDAC,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,214400,1000000000,0,214400000000000
2,0x565e86e7bc030035121e6021085a6068f6cf4d98177f1e897745046463bf7a4a,1,flashbots,1,13398395,0x2Ec7b0b01d7c72a31F3834FE4f208C4D04d1CDAC,0xcaC07a19E35864335baC06444213cB0039a9b5e8,33950,354460972017,11999999999999983,12033949999999983
0,0x0ac5da290f32a6c1e1aad26077b8e5197f54fc19546a967a420c9adeb6565f0c,0,flashbots,0,13398397,0x346C802df3404BEC2f265603db28B815321251Ee,0x7777777580290ceDe6E2121B846023fa1a1e4978,262458,39953361211,10486079276973256,10486079276973256
1,0xaebd11f8923a702d2a92abb9222d9ea353ae73e77f705cc391be345a1b3674a9,0,flashbots,1,13398397,0xd7E1236C08731C3632519DCd1A581bFe6876a3B2,0x6e0d0C6a2445F21157dF96B2b6119BF757C42a5F,158288,17173027294,0,2718284144312672
0,0xb4ea783682b24aaf8f0c49bfc6a7e34c16b7c8f995981ea4df519c7b8dabe27a,0,flashbots,0,13398400,0x1fd34033240C95aaBf73E186A94B9576C6DAB81B,0xA1006d0051a35b0000F961a8000000009eA8d2dB,181601,6391724501,0,1160743561106101
1,0x117800fa7aa4a37d11b1e5f8df8c7908e92c25173e49bfab6b4e7db93610f3e5,0,flashbots,1,13398400,0xd6edf2E7eDE8b5cA592db3A9a0475cdDb51e61F7,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,401181,2000000000,0,802362000000000
0,0x8f639b63e32b0b965adadef7512f67fc77324440d7b43fca368a9b355b7f76ef,0,rogue,0,13398401,0x5AA3393e361C2EB342408559309b3e873CD876d6,0x58418d6c83EfAB01ed78b0AC42E55af01eE77DbA,148958,1000000000,0,148958000000000
1,0x4e01c5c38be11f13b56e2ddc1e8f17c2548625b750d4e8be526ce3e450e0603a,0,flashbots,1,13398401,0x156d44552196CD60a7558E5Cfd42A25b41E5445c,0x8FE7d9643077b4aB2885cB2dAD4236cc4784413F,181550,43128752572,0,7830025029446600
0,0xa3f6574394df9f2946258499fd1122c043429fc82dcae4c8432f288fe4d94436,0,flashbots,0,13398404,0x56f03DbC2D16f4A252A7176E1Fc3f05b53C6Aad5,0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,205944,27413358794,5645616763478308,5645616763478308
0,0x3e81f59502ed96db1944b013d2bd2aaab3caa15e16bc9debe922f8914d6bfc02,0,flashbots,0,13398405,0x26cE7c1976C5eec83eA6Ac22D83cB341B08850aF,0x00000000003b3cc22aF3aE1EAc0440BcEe416B40,87607,0,0,0
1,0x30969baa982bad02a436a58c86b3e8f6a6239d0b20f995067055e362dc6baa4d,1,flashbots,0,13398405,0x3419fEf3dB7DfD85EBbFDC5a9aB609E5945e9442,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F,89095,20138000000,0,1794195110000000
2,0xcf898d6e91fc6b13ecebf1a51fbbfe0608d0fbdc9910666ea4538991f53a0265,2,flashbots,0,13398405,0x26cE7c1976C5eec83eA6Ac22D83cB341B08850aF,0x00000000003b3cc22aF3aE1EAc0440BcEe416B40,78780,597624390936,0,47080849517938080
0,0x38be19d6bc10fca5e97962bead4947af42368e4e15b7ffcfa5b937dfc976d209,0,flashbots,0,13398407,0xe14B7A30E141A5a79f7C4b6786e81cEBDe7a21d5,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,102124,3161285729,0,322843143788396
1,0x6486834bc685c0638062ddad2a17cd1e60f9a6571a3b03ca74a82d50920f49c9,1,flashbots,0,13398407,0xD8bb08f6760EE8ffADc3242320F11aB0f8029ff5,0x5c00AA8dA33ddD5c92E555600383A434f1d284FA,134742,113235885678,0,15257629708025076
2,0x46a0c6793cf2fd182f32f36ba6b1520c5fc529e78b7541adb07b9852b33e7d79,0,flashbots,1,13398407,0xd6f660Aea79dABd5220332a73D4effaeB70B3547,0xa405e822d1C3A8568c6B82Eb6e570FcA0136F802,86428,0,0,0
3,0x36a086473fee56c076c5d7a8bd3ecb95b9542df4ae7e1499726ff0dac9441388,1,flashbots,1,13398407,0xfDbAA5EEe7Cdf45EEc3a71a672065A67191Fda7A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,91599,56161285729,0,5144317611490671
4,0xe62adb71f34a4e1ac1c6ffaac7ab907fdf134c026c452bf8dbebe380635033ab,2,flashbots,1,13398407,0xd6f660Aea79dABd5220332a73D4effaeB70B3547,0xa405e822d1C3A8568c6B82Eb6e570FcA0136F802,76232,145892010241,0,11121639724691912
5,0x2fc5d310b121b5e7d47454f71618cbbba03bee0cb57bc9f5b1c3fea6efab1511,0,flashbots,2,13398407,0x8517a89b9c47A5631098b37587560262494f5C43,0x1d6E8BAC6EA3730825bde4B005ed7B2B39A2932d,88354,0,0,0
6,0x67ba15c1851f255f549cfe08d38d6a3cb1e5279800e4c3446bbb4f42eb5c2398,1,flashbots,2,13398407,0x16A1c8C6898B5301b578788183D89aF11BAf290c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,93580,55627159370,0,5205589573844600
7,0xa28854aeb574c1044f56c8c3eefba0bfe77249e89b92bc44464c0ebb69185aa7,2,flashbots,2,13398407,0x8517a89b9c47A5631098b37587560262494f5C43,0x1d6E8BAC6EA3730825bde4B005ed7B2B39A2932d,78444,107608600959,0,8441249093627796
