,block_num,block_len,block_gas_price,fb_min_price,fb_min_buddleIndex,fb_lastBuddle_price,fb_lastBuddle_position,fb_lastBuddle_quantile,buddle_num,fbtx_num,nfb_max_price,nfb_max_txhash,nfb_max_blockIndex,exist_high_priority,high_priority_trx
384,13417865,128,29.227688805,19.556973433,2,19.556973433,46,36.8000%,3,3,192.501680844,0xf56bd5b28262051657af3474902e8ea5f243a7983181c49739206da4f1689bcc,12,1,['0x9919fde5ad22600beffcf0382ed0bbfa3f7701b0f5a15580df57f763308c1afc']
385,13417866,83,13.046067593,13.046067593114225,0,13.046067593114225,9,11.1111%,1,2,82.089316692,0x73640e9570e0015fbe375dc8c39fc893eb668f7d8bec586dceedc1f5387ff490,2,1,"['0x37dfb4eb03fa8a85dd913b6afe7ec7c65e8d833bf6bd8b0b39dd7914604fbd2b', '0xeba28c9772cfea5deb349500d3a38d82e7b8de551789bb919bd22762d23ba245']"
386,13417867,188,132.873343953,23.999716488330847,2,23.999716488330847,21,11.6022%,3,7,138.893666,0xdad17f96978d3f7185fd6e30f827324f7cd45985df61de5ea1ed8709bc4099e0,12,1,"['0x2ae985a3f55defd6178455e2d95138c879e43e26be6ea9a775193a249608fc24', '0x5d1095d35642e54738bec871334896c0f997fcb62d19bd1dd303fab97275fff0', '0xae6f3e6322c1f19f787a87955f8955be658555010faa577d24bb875925b2f927']"
387,13417868,358,297.126567165,92.454556419,2,92.454556419,2,0.5698%,3,7,145.93590944,0xcd71899b8ff99f65c371a96f8b8db7bb1b4c29195cbe11172d99db39afa327d4,10,1,['0x1c155caad0c24590722f50f843a11db46c6c59acc7574854c032767e8e824e5a']
388,13417869,150,22.794768161,2.0,1,2.0,76,51.3514%,2,2,118.033932815,0x8864a72dcb0dc7d2f7662e5f61ba0ff57cbd563c8e2a1915a86f8f816d66feba,2,1,['0x606ffd0faa95e814e59b48767dabe5829035c71ae6119c4fee5e4c47938a38ed']
389,13417871,104,288.380872309,227.409411053,2,227.409411053,0,0%,3,7,96.267692163,0xf68b9b3ae208d013c34cf20cf3750508dbdfe050283b825bd37eb8241ce0afbf,7,0,
390,13417872,226,150.325242403,1.240976766878081,0,118.271610824,2,0.9050%,3,5,162.318204713,0x773195fede34d5fd0e60f50246064b44506d8a43b7ada8af48df204f94053300,11,1,['0x719c502c90a233fc85e45d4b6c3089de4e374b330f8ed3c51e66ca169b8302ac']
391,13417873,424,156.682296394,98.74985200493101,2,98.74985200493101,3,0.7194%,3,7,289.059121267,0xf2266c593b06a5499b3d87f078870f528f366af2de916464cd62fc7ae812483d,9,1,"['0x00f9883d0645a2073167ef1b9cc6fe7965579a8ffa77a4f8d0d24b1f6b3762fb', '0x58400f27902b160199209ec1306a6e427c2ac73bf8f36bc2983b3909492dcdaf', '0x9a9f829eb01aeebac1bea1077092593c87e7ab1c4dc55083b91c1aadc22fa41f']"
392,13417874,393,41.285903987,10.966178606131232,2,10.966178606131232,48,12.4675%,3,8,116.142942661,0x62b748fe69b1f9593cb9840c4e2188179ec686a72746360f79c44165dc1789db,8,1,"['0x0acb351c870eef684a57a21d4c1cfc09aa91bdfda34acdc324476689061fac91', '0x10ed8c668fd55c5c6a70b5e7bb6156eb67a0c69ddb9967a59cee0f881ae02dab', '0x6a38cc52705c3070d411b27de26837ea2f23fc7cbb1f267d37ec4ba67cfcaebe', '0xe6fc14df6c6ecc7ea12e3be6e03ebb406ab066949e49daf659ca8760602209f5']"
393,13417875,70,86.405444222,16.362716610767244,0,59.45820662383738,1,1.5625%,3,6,84.446031757,0x54d058cc83519b6ff1b3ecb22c402c37f7cb1faf20dea05207e4fde5dc8024f5,6,1,"['0x3a2a3533752341a480148a60bb18e1780c597f9bc5133b2fc917577fef1e75d2', '0x5a392dc746d55ef0b906c2d42a7fe6205d405893dc4f5ee1f93f0d51dc7827ee']"
394,13417876,141,4.257412605,3.5,1,3.5,70,50.3597%,2,2,67.454976929,0xee8598860db5f3f7cba3f2407914e6ad623cba62f2580a19cee84a71f1d52137,2,1,['0x9fbc85e16c842bda2d08292c22b5223f5f7c5371231bb60385299ffd62dd2dda']
395,13417877,91,4.459764181,1.5,1,1.5,43,48.8636%,3,3,175.853927157,0xcb329f0e9ae63f131d919065c0fda85c04d3d13ca5bfeb33d24d9b6a0fa10b89,3,1,['0xb57498c10a935098a2591a5260e2351a3d91781594c6b7fc030b6e5caff7b262']
396,13417878,277,141.884678484,140.4468945022912,1,140.4468945022912,2,0.7326%,2,4,900.0,0xbb4901a6d3b67e6979f1f6d90784654ffc9070cef140889c50c1d63ba06d7e19,4,1,"['0x08d606b781fa1d158dc413cc439e9a5a14a113ef6af291bdfe1d6c8bfd1bfdf0', '0xfe6c15ec3c2eae5db7699878294d01f512e68ac59b4e55f9c3ff97ea271ee997']"
397,13417879,111,126.797291401,86.153168874,2,86.153168874,3,2.7778%,3,3,184.46614146,0x9c0bfdf2a6a9abbf2ac952cbdbaa83f7311d7393c2d5ce175a49f43c60273704,3,1,['0xd7c5b35bf486752f1275806565344f9e84332ddb0aeedb0280f8857f6445069b']
398,13417880,112,18.201092066,17.693321598,1,17.693321598,31,28.1818%,2,2,333.0,0xab8d30cc17a06d66f745cda39c4cb1a5b7b0246c6430c6428b1745a9abdd8120,4,1,['0xe8a0f04c133de87613e3c229797262454ef6933ef1e6ac22ee1d146151a0881b']
399,13417882,334,95.382965603,28.137079119322436,3,28.137079119322436,38,11.6208%,4,7,250.749747039,0xffd3b1c63170dbec5d3a3443a2d9b269847dc7342701b5abbde533a7ddae2b86,7,1,"['0x35b4af0ddf72ee0855686e1069f1518b7ac61541ee76f1e865bd7ac497717b4d', '0x9f61f13edab7d89d77e08527676556f57cb6e2476ae3a0dcbca7742cd6b63bde']"
400,13417885,366,337.734742935,223.21219802768528,2,223.21219802768528,1,0.2770%,3,5,289.714026974,0xc5418e5c8528fbbdea2c1030f51d2ec91ff93aa9a35ec7883813093e300283b7,5,1,"['0x2f2046f6789d74c513547822c67c58b996b9bc362c4a12a30661fe340e6dde5f', '0xcc2d7ca34635f047441e19bb8a5854b4256c108a3ac6ce257ead62d3d5a4eddb']"
401,13417886,148,697.602861885,31.017608932,2,31.017608932,53,37.0629%,3,5,334.158335628,0xc37e9b0271a0851489e2054ee9289f409cdb6858f680a867f31a407a149d6d9b,6,1,['0xe5040469bded5254296f7bcf7e487df65e5396cb6f12874165be4e9affff50f0']
402,13417888,351,300.8172025,73.088746247,2,73.088746247,2,0.5764%,3,4,152.042436092,0x3bef0f880bcb5c7b7bcc3f5658dee71a9c28e9ba5d4380909eac6a0cedeb9269,15,1,['0x65a24e6dc7e01d224a065cd0515c44caa79b5aacad24ee5c5293caccf01598f8']
403,13417890,468,1555.916023803,106.082245261,2,106.082245261,3,0.6508%,3,7,200.374390947,0xc541af152ccf84dbb9709d159c164b7228c2f652f38923b851b2d42a07965a7a,7,1,['0x51b9c39fab19b3b875d9c1beab94e29a747df568f1ebf9aed1c8506b502e7f32']
404,13417894,61,801.047603763,0.0,0,4190.063329984,0,0%,2,44,35.412096254,0xb58db377dff4262d32e7735308bc37267d7926f11c56a7275fc1cf3e49ce9b81,44,0,
405,13417897,138,61.835041167,1.2392081370986516,0,76.889689882,22,16.5414%,3,5,97.433126123,0xba9d12d7857801303941fc376fb9d891596e106b18189ffb6a065e1234fcbdb3,6,1,['0x9eae0f73feb39485d1383d4c7842a3cfd3d80ad7dfee3323730a68de323b7108']
406,13417898,212,612.048798041,21.511318576818898,1,21.511318576818898,48,23.5294%,2,8,483.487342666,0xc7532155103fcfc7d81f48b17d7fc687d47afac0bba6faa443256b1ff699f0fd,11,1,"['0x2c5d8e37c784f1585e06333155556099edf745045b266a699a725721f7b5e016', '0x45d69f388694b70a52ff000a43df9d574a7cea4d796154441440e29f1800ec04', '0xcc7e07496e046538213693ab86d79c794cd9cb2e59c0afd8710dcfaaaaa9e1b2']"
407,13417899,89,1940.416545477,63.908273896,2,63.908273896,12,14.2857%,3,5,329.03813474,0x2df774bd80443131596c284c883b6d5938294be472b6c1c44782ab4742e50b4c,5,1,['0x22009be534ed0a0b9613895f8902e8bb01a13c9931146f5e59fb69988d0513ce']
408,13417901,391,1053.680180393,669.204651533,2,669.204651533,0,0%,3,5,153.599857973,0xd2cdcb2a7e3961c6ee7af4ecfbd69bcd9a365618dd3013cae8ceec711da96f78,14,0,
409,13417902,159,171.743219609,171.74321960908898,0,171.74321960908898,0,0%,1,3,86.607490997,0x57a0508046f8e87b744a4e099d316740758ce333a822d16aef567334128883cb,3,0,
410,13417903,18,62.045569688,62.045569688,0,62.045569688,0,0%,1,1,39.839135734,0x2280ca170712af543a32370317f6513804ce5f800dcd60692a4a168caa885f2f,1,0,
411,13417905,416,189.465796584,4.920184017967109e-07,0,130.59320824,1,0.2439%,4,6,135.709808721,0x3341bf4a7385d10b7699be057266a26a2508a216fd407b0dcda536ab90dc0d06,13,1,['0x133049279c90dbe4ade122705a41d43ae61bd8dfb86593af5b86dc70e260bff6']
412,13417906,97,43.033991707,38.093831519489825,2,38.093831519489825,33,36.6667%,3,7,138.381245533,0xcf3efd6a64d297d35542d779ed1aec75d7373903375d06351fbd8dd719a3db58,9,1,"['0x7d4c10b5dba6b060b43a9494d45fd60cedb25bcd3dbaeb4ea9ec46d221591395', '0xceba7cf30e351a8fef38031143c6f5fe9fba28609c14fad160d68ec2b39f45a3', '0xf5917fe080b9fd580d357edb8d251c5b88e4b4481b5dbc8c59db7524c21a4a0c']"
413,13417908,95,97.221584466,59.909389887,2,59.909389887,6,6.5217%,3,3,139.571216539,0x3e3731823c3ca98416c373f23254337433ee2e93eda69f419abca9b0ace48ca9,5,1,['0x0e8e9a457096ba0b54f1aa75b5971ee7abeb20119b69ac8ffa8c4f18d28eea57']
414,13417910,137,41.217539784,0.0,0,47.860233536,16,14.1593%,4,24,173.606116078,0x52d2b651160804b54a72d0f8c8223926b965738926f62065f67b2b9a33162eac,24,1,['0x487f351e05da360cca0db90a4a2b911969027814a689e1a1a472df0a04259e8c']
415,13417911,70,19.52289627,1.815,3,1.815,50,78.1250%,4,6,161.692184215,0x67124d0c72e30bc76fc0c43b265e93b378ae374ecb8302b6c47d4b5ecdfea18c,6,1,['0x65536129eaff44f743a803146aef8de34a6beacf6d2dedaf82f112aaf42c81ce']
416,13417913,322,220.748010462,98.27106279524133,1,98.27106279524133,6,1.8868%,2,4,172.273148901,0x85a3ca5499eb4eaa50d59dbe1474b21f5ba2d5ce28732f328a372bec7e271f5a,16,1,"['0x3d6241e7fef4354a142a5404c7d145d4f07a6dc60deffee0ae80143b686f4e44', '0x652bd504107e4e4dc302935d3ff26d93502934d931488ae1548cca0e2ca852bd']"
417,13417916,400,11.057321935,2.8701233922572453e-07,0,20.04638042,54,13.7056%,4,6,112.204222614,0x25ad6d208d7ba75c3e2f9791aaab9de41163a383cd971273ec274ef67b90e78b,9,1,['0xb7c4211ae8af53d8c3594a813921730db1e4ec5388c4c0e20606173089778b92']
418,13417918,155,22.11311967,11.507471233,2,11.507471233,77,50.6579%,3,3,116.870794413,0xe16b7856436fde3684d3ea09b236f478b62ff6382182a4c2a42e72917bb68519,9,1,['0x3206ef5f0819c5c931ff5ad59878fb9b4001005acf0abf4a26c68f8e89a2cd3c']
419,13417920,414,318.455533457,219.726770383,2,219.726770383,1,0.2445%,3,5,229.451724675,0xd148756798b4b66df488b5dc40e0ef3390fbb76b4cf7a47e7235e1e9de75e3f8,24,1,['0xcbcf63da7db5fd6ac1509cc8c289f2c44c86870036b2df1370e2f3a002bc74a3']
420,13417921,477,47.171501491,0.0916654979470836,0,75.453828621,28,6.9479%,3,74,340.576635431,0xf6c2d0cb4e3a18d6a4b5e74c05dd74195142b3d8bae1b948cafb9c83b3f1ca24,74,1,['0x7da2ddfdb19f2e72c18c9d8021119b52e3126f7abeaaa174a95f604a7508c1ea']
421,13417924,69,546.40680205,546.40680205058,0,546.40680205058,0,0%,1,3,70.051763816,0xd7b6bb47707a7e6b76ed8f54b7449c673a349f66fa01d4241479b68cc21c0e54,3,0,
422,13417925,105,49.458366003,2.0,2,2.0,102,100.0000%,3,3,66.264770667,0xbc42d9769468691b5312e6dbc83b0e37e311a279180fa5a2ad513aeed670a8fd,3,1,['0x341440bb9af2acc09a985b189c380aaba0fe855ec707ae75e38f7226830003ea']
423,13417926,400,949.883580399,92.71034761587862,2,92.71034761587862,4,1.0178%,3,7,180.189359187,0x323f8e5d0e8844ebb877f7b4ee26abbf581e48fff4ec6aab407d1692b8e51c03,7,1,"['0x3c1467c8a51dcd1d0768c6135c553508eec938d43bfe67289d08ded1a2c9947a', '0xdde8b596fc17ddc880e1f6d645f5b6fe4bdebd664a5b5394a40e12711aca38a3']"
424,13417927,369,1183.433786459,296.984262731,2,296.984262731,0,0%,3,6,86.705456527,0x24968a1addcb3dac461054dd89d27dde2e5c0321f6468b6201fef310677ebebc,6,0,
425,13417928,140,179.018177628,2.049854769,2,2.049854769,52,37.9562%,3,3,439.987430182,0xb123d89118dabd8e6b6bde7b4eaa16411fe454a5489e8223c1ec190451bdfb89,8,1,['0xc6d08a7301f8745843f326c82414ee75cd02ddda232b3ffd0af4a46d88615355']
426,13417929,47,141.352593057,141.35259305761855,0,141.35259305761855,0,0%,1,2,43.617838127,0xd32deb7c5242d280632d368e966b3152b791455cd4e891d6c5abf7755cee1928,2,0,
427,13417930,132,91.188937886,91.188937886,0,91.188937886,1,0.7634%,1,1,108.620068327,0x407cf6831582a3dd730ac772debe35085199e20ed282f38f9f078b0948da4322,1,1,['0xd7adaea1764bc71218764d0982b87b280498c352e7a62e5db90efe98f63829af']
428,13417935,248,34.310010377,0.0,0,21.871324752,80,34.6320%,4,17,88.877441817,0x0f77a545e300f7d6d09c23ae7a53bfeca9ed7ed0a386de676e37ad321762cf8b,17,1,['0x5f2a9e1b3c27063cad9d0d8a6e8c36d364b3140ecba38f7c1c10e10d12469870']
429,13417936,265,28.483539615,25.268479327,1,25.268479327,68,25.8555%,2,2,173.268479327,0xd3bf7e6c5c8f215bdbd91ff0cb93284e0fd4d30a120a9a4e209d1b41319a4214,22,1,['0x88165091058d16e787998936ab16461d0f17c25d9588deea6dfab29faa68b73f']
430,13417937,47,35.115260985,1.5,4,1.5,18,42.8571%,5,5,69.298578746,0x6d72d1ee5307110062b7c84cc1a527a74d959a077ffd3d723eaa42f8e11976e7,20,1,['0x83c9c0a3121ec13ad75bc862d92baf20c9ee51345e72d2ce229198cec604b07b']
431,13417938,169,227.544196169,3.013239424,2,3.013239424,97,59.1463%,3,5,137.943338882,0xa496796da8999bc523b1f45d403530851fd87142cb85d1ac6e3b561fd39b4ccd,5,1,['0xfa4bd07f6f6511d9819ee0be5dd523e23d8d79bd3e5cf7df1f4ca6273078299d']
432,13417939,136,157.175713984,27.861496925316242,2,27.861496925316242,28,21.3740%,3,5,444.172047195,0xb0cd499543af63191dd11cf08a5454e4e53bf4cae25242cf505946274fcaa0cf,5,1,"['0x420bc2b356fbec699839cc121a41dd3dadb90c2833fa5c9b096eb42a9cf94454', '0x7a42f46152ca0132ee7fa9843393f39795693f3419d68590d83e602f3bf7b2a1', '0xf1f29cb4fdfe895e355c5d33e4d16eb0877be7bb38e8fa7f09f1e01071a718c6']"
433,13417946,462,84.08049257,11.905170965,3,11.905170965,59,12.9670%,4,7,112.978720804,0xbf159eb6144fb8c330944d396da36bdb0e3005a79e0cad281623d3cef42b83f6,27,1,['0xa7b7f8494c3eada2f6049cd99236346953e6fe947e9e596740b7ddfa690bd288']
434,13417948,309,647.106246262,2.87e-07,0,123.87661117399391,2,0.6689%,4,10,150.687457334,0xdb495d8b531fecd68cbbc167b1e7da12948c0baa96b47ae94f5e25121b9434f1,13,1,"['0x1cd95e91eaa3adfe271fe702f25135274341cadfe5dd33e7ebe362eea3d1a3db', '0x8dee7bdddb3327f4ce7767a72cfd7394176cb3500469466e354952aa35c73905', '0xf4f2fc4d30a81787d26f7ac6ea4a01a4577ee8362360bfc074bee320ece5ca13']"
435,13417950,145,15.552593623,10.500238069,1,10.500238069,5,3.5211%,2,3,27.935774408,0xb6fdc396cb4974c8f1256ca62d6b7b9032e291350dc863afb1459eea48a145f9,3,1,['0x0b1c79062a89f38e15473a9d0eaebd1f4cdb3723f0fb051204680dee4055185a']
436,13417951,129,274108.764226128,2957.8269853994807,3,2957.8269853994807,4,3.3058%,4,8,13170.942079091,0xd1439c0037ff62df8aa6b60ece1079b65940a96cd40baa704cf24370f48cbc1d,12,1,"['0x11fe61eea17323591d7fbfa00744884d9d35a5366a21d2f0421f969ff9a292ee', '0x168a9a2c82e1fd5e2464a2ab16157235d1e009ac41fcbeab7dffeb1712a41ac9']"
437,13417952,340,23445.76047129,370.519620131,3,370.519620131,0,0%,4,63,300.167342595,0x725f716be931bba58aa37c5a5950f697ea816117c062102060eed6f7967c712a,63,0,
438,13417953,244,39100.206470478,39100.206470478,0,39100.206470478,3,1.2346%,1,1,45899.85322547,0x7d3833ba3191b7e6327cf3545120f107cfdd6ef847a4291506b554df579f6ea0,1,1,['0xe48aab0e5342a0bdfd964f983692136970cc9b0bb4e06aef59521fd19891339d']
439,13417954,316,17242.332136507,17242.332136506888,0,17242.332136506888,1,0.3185%,1,2,17592.680571419,0x57527c862f15745cc78dcafb6ce2b6882a501fb3b50d3e8b1220e08547b20645,3,1,"['0x225f02bee8bf3fdfa474db5ce94c0fe4cdad07383227a5de550ec8bcd3c1cf14', '0xce0d13638d4d640cf89163a9c3b341a1be390008bd42dec732603ee8d3afd19b']"
440,13417956,270,1651.696523762,1345.710950791815,2,1345.710950791815,0,0%,3,4,539.698318527,0xfbdbf0f56b4442e08518b454bec06db98df6610c431ed5317bd46272d9f93f2c,4,0,
441,13417957,259,50891.021968233,23.869052926,6,23.869052926,23,9.2000%,7,9,502.644356372,0x9ee0b923bd9a69a3c342c8dab7ef7f8e4d00900b4370041c0030018d01dc43e7,9,1,['0xe14934370197dcca0b409984c9c5db97f2ae1c18da72a44fab23b0e2988b53b5']
442,13417958,36,7808.900445204,71.61017681579376,1,71.61017681579376,6,18.1818%,2,3,324.121013729,0xa5a902c960f536dedcf4319247c22db476832f2d6b17c4caeaf284ee4ad701ba,3,1,"['0x0339d570cd6bd5186c444c996b1788f0296c6e069c9de09d71ceec8c99d84118', '0xcbfd0a790c96f3260530edd65c908d7c4225b840f3a2b49f7d997ad61e00061f']"
443,13417959,132,18531.998548345,12905.300172569,1,12905.300172569,0,0%,2,2,424.657687384,0xb8dcf86e402f15fc01d1b302b19943107272ce110f8a69f6053311ca5aaf8145,2,0,
444,13417962,147,1767.393959094,336.7718019065464,1,336.7718019065464,0,0%,2,3,302.814969058,0xbc83fdc4d3cc69fee3311bca8021d45cc5dc2e378d42218188d78c2b11b7b329,3,0,
445,13417963,454,1793.950540989,1549.6399101844966,0,2837.521165324,1,0.2242%,2,8,15580.9917056,0xa4adf69549cbcabb3a0491d8d760063e36c761a19916efcbcc3d1e2a9f671274,21,1,['0xdd5cea70cd601c5f0410e39bc77ab618dffd0b65d6ac3a882797335c49ab1ce1']
446,13417965,78,406.771096524,0.0,0,501.071400404,0,0%,2,4,438.709149307,0xfec9edfe500dc8ea6c5463bf0f8d5a62a18644265b2adb858d9978b571247113,4,0,
447,13417966,374,144.701497101,81.460618111,1,236.122671268,0,0%,3,3,204.797142893,0xa704a83acd2900353554cb49e80a95347957cce0dfd4d0e8f1e2b8a6454166a7,3,0,
448,13417967,94,125.01275051,125.01275051010819,0,125.01275051010819,0,0%,1,2,67.769599136,0xde379943bda35e3d773ef333f848332547442c8fb7e6ad2a262c188db16e5c96,5,0,
449,13417969,200,56.574239733,3.550896338,1,3.550896338,76,38.7755%,2,4,153.450087172,0xb1c6388ad1cc16f32b58c11f0ea0ad43e3e6162045bca77cb56d06ebfda24f04,4,1,['0x47d3178458b8dd6bfdbd17679789d127850824544607c75d979e6972996f7a4e']
450,13417972,327,223.831782931,6.276856768,0,104.465465472,4,1.2461%,4,6,357.499248324,0x5b67e38952aaa8154df44a2fa9cc030cb598e9edd618d902c95e3e81b3449917,11,1,['0x32ef5c3aa44fc7edb09a06f5c15626214b3ecfbcc7d6d5504c818dbd2aaf8766']
451,13417975,228,116.803421702,19.34336554,2,19.34336554,61,27.6018%,3,7,161.91619115,0x3b53095028c7a463943f9eb288cc57834c45c0cf007277e5b071a6a030620203,7,1,['0xd018b8c4e30f58c878d53c0faba00744aea88826a7327fd6063de41bc5413135']
452,13417976,89,524.780543826,1.63500471776082e-07,0,13.542363774,35,42.1687%,4,6,103.979416043,0x6fe4ecd1a4957b8b41a560d16008d6b543c8a4e94d34730770cf4604758d6d63,8,1,['0xcd5040045e00e2c5fa3fc98c3914568b91dc39dd5519b8ef1c47da6ed5358255']
453,13417977,56,5279.201009713,275.761621504,1,275.761621504,0,0%,2,3,152.880065191,0x563be8d560284224e915ca4a29946a9c056517a3fed984930a21484b24512008,3,0,
454,13417978,280,75.405564931,2.420000002,0,67.334638844,26,9.4203%,4,4,149.921480589,0xd4aea361535a2c8c1206b561f89920ebb785c316dd583f241d7fec481457652f,11,1,['0x22921848981e7bd56e18294a0f74037e9700ce09b5727323f84fd9ebeaeab2d2']
455,13417979,113,40.853540666,32.44637047510112,2,32.44637047510112,22,20.1835%,3,4,134.603571439,0x71b8b08f0f3910bc66ac2248ecede6796847c3d8ce1ea513eb7be75c5a391fba,5,1,"['0xc42b8aeaa87ebcf85a67ac8c5238eb97e5f2f360c79c9eef597493f861d64946', '0xfd842c17588e2edc576ec84ebab6f386da7d2f589266a4fbcad74796a1a6db88']"
456,13417980,178,37688.364150646,28.72469092270663,2,28.72469092270663,48,27.9070%,3,6,250.0,0xac0691628dceed1e7ccf6bad1b9b09961631e7550abee29a064484c414552f32,9,1,"['0x08ea8790294a117576df275450e8bb20d3e33c4219a20cf117be3132939fca98', '0xd53a9573facdedd48453cade312e97a446b86b66c199aa5d995bbd0da7e6481b']"
457,13417981,220,210.824839931,13.831242412,2,13.831242412,86,40.0000%,3,5,113.075644066,0x2baf31c1966c3af56c237c1428fa8d34afd6fdc91831bb1b3f5ed4ca19776af9,5,1,['0x2ee5d3c3c61a1e9a60494c281f5a7dab38b6a49f36d338a8e4a2a897983cf843']
458,13417982,262,178.583359137,85.16175345200767,2,85.16175345200767,8,3.1250%,3,6,160.078780033,0xf575027ccc4d46fd12017fc2da65e71df185935ecccf9d698b8bb82887eeb95a,6,1,"['0x78b88a1767a28c471b9666939c38c2e42f178c874767319472ea5f96c6b39768', '0xe682def97f46076b61d9940ae964dc40c370b1b4d43735e1dd444b3f85bbe861']"
459,13417983,163,497.109244109,104.85000421,1,104.85000421,0,0%,2,4,95.705233626,0xac3265a791580ec97de0f2e496e06ccb3ee1a13ca35687eb1d25a1bf70dd954c,8,0,
460,13417984,140,310.00365098,310.00365097995234,0,310.00365097995234,0,0%,1,3,103.148557099,0x9b491b1ea8151bc91df4ae11df76c2b3314822eb6b8c3d7d9db7554ec9d4669b,4,0,
461,13417985,333,200.129445959,83.11080828284233,2,83.11080828284233,10,3.0395%,3,4,134.482125146,0xd508ded7a2e057842e5f7d7f621c12aca24922a5fa7b709cd4ee7322dcee885f,85,1,"['0x9d119edbb88708b7793b07fdd29862ac7092fe175cb66b31dc38ade808543756', '0xd4c15445cc37dece1238f828c9d0ee6fdb3078c35e1839614dbcd309ad9f080e']"
462,13417986,124,151.067574723,21.381242035,2,21.381242035,38,31.9328%,3,5,62.491393855,0xfedd7c808b966070f140295efbcff96f2320045f52033bf2630c5b94db8191db,5,1,['0x7abc1aeaffa70053f12c4bde9da5d20940565ebaace76ae34e39f391a2e0bb97']
463,13417987,108,78.960925961,9.186650598,2,9.186650598,34,32.3810%,3,3,121.740419397,0x529de56ce661eff20a3fb2893c460ae1b0b669706b56d4b635774af0e7bce934,3,1,['0x7798ad3905f1a6334246bf82cd03c3814d976f524aad465efe64c7d4069990b3']
464,13417988,78,1016.726353755,7.05,2,7.05,13,17.8082%,3,5,440.964237668,0x7a7ab012d4a4e7e92d980647c9e5ec5568b3b0c50a3a0dfeb71cbef03289e183,5,1,['0xe1dd4164ffde6246e3e7dfc001974a0524d67b3ceef004624d074957c73b66b7']
465,13417990,290,268.619638886,1.5777790355444872,0,336.299785306,0,0%,3,5,107.346993922,0x4187e66c6ca1ff6993c27b002e0fa5e00b059c6602c59fa7a2e85943aa568145,24,0,
466,13417992,132,653.381366735,58.13665276310926,1,58.13665276310926,2,1.5625%,2,4,77.559207142,0xe5914e4c2bfedcf7668749632a61be938666c920119ec56607dcdc58a78def82,5,1,"['0x5ff64cd04066cdc7d429c8fff9b55a81dc166d825ea2152a103f5e5645910278', '0x7f0c3d87a93a2dcaf924427467683d509203fc51f2bb923650cf6b14c194d105']"
467,13417993,18,6.84616602,6.84616602,0,6.84616602,3,17.6471%,1,1,57.42484129,0xbe0712ebbb099b20fd7cd61217b3ea8c6a1f643850db17c173741fd9d054576d,1,1,['0xcfa3bcd526dfca62e991a6e9ff2d713c7abd1bb266b07faa7249765cc67db998']
468,13417994,65,19.355754495,5.112172821,2,5.112172821,24,38.7097%,3,3,77.999538323,0x94226db659e6fd2350f9e84b1249cf05c0519e892a51bc2b1c6355a94f2b0395,3,1,['0x4eed5c2eb9f0cc23e1316603d793502948eabe96a36c3f29c69d6dcd133c5d51']
469,13417996,358,804.941221028,804.941221028327,0,804.941221028327,0,0%,1,2,654.647587935,0x9d54dc501066533a17c195d076cdbc404c7124211e4b72a23f5d1c64392aa110,2,0,
470,13417997,168,244.881508557,0.0,0,125.605873547,0,0%,4,26,94.203083504,0x726a842289536c4be944f90d5adc40803e2409daa30248ee233412cf14a90fef,26,0,
471,13418000,85,266.907543072,99.97845475,2,99.97845475,0,0%,3,5,85.690028148,0x69753a5113827bde739a4ff72564f76d242d5ce04a1e44ab8a16060823cba6e5,6,0,
472,13418002,321,357.556945243,3.17e-07,0,76.89377802332764,7,2.2222%,3,6,205.938663375,0x023ee215d141ad20428afeb23ba782fff54aab9aec5d01a66de922e485e7c673,12,1,"['0x2a2ffc16fd35d96e165598499fa5232a3ab3360cb10f2db50f3a521f026d77cd', '0x7a2aa39a509004efa0165d847732d90ebd18d4600f6059612e7cb3d5940f198a', '0x9f4e3c1d75259b7a11658004e96458d93d7c0905818fb4ba2a5e8ba09bce5ad9']"
473,13418004,83,38.894467598,38.894467598,0,38.894467598,15,18.2927%,1,1,104.014970087,0x6ca1334b1beaa5eb47648bdbc9356e818620c7bee88f62836eb7ecc4f3fd80e7,3,1,['0xc130e11ceeb3a4b891eba1e8d41c1be0b64b19bf3688e5fcd48d91ae326b4424']
474,13418005,101,439.673888101,6.342672583,2,6.342672583,29,29.8969%,3,4,127.918646871,0x801448daa95ee447b823f2b7a192387207ea5481e704bbe4c3781e490bb76a63,4,1,['0xcf609af109a1556e4821420fb341b61543ba016236cdd68e4a644e9bf6f9219f']
475,13418008,382,32.757492394,1.65,4,1.65,0,0%,5,350,1.54,0x271694168700af09603decd151c97a0a0de75c119a2d4e0db6f5e6119dd37aaf,350,0,
476,13418009,121,13.960550329,2.56e-07,0,5.76624751,25,21.7391%,4,6,59.639592722,0x689cf83637791dd9bf1d2b594a6bb2100b5648c28e38baa48195d0a509d59c87,8,1,['0x2430ed2b2b993ed52c103394916e68653297e88e8230fc7ac91a94a6abee2914']
477,13418010,395,71.00959798,1.0,0,181.872624203,2,0.5089%,2,2,288.716874238,0x6617d8912772a8e8c6a66875d46f6f18bdf57b20476bca1ca5705fdd5feec6a7,20,1,['0x282a7bbc0c8d6c53dd3a7683e690e6aee2caea33567d9adc4901e8c1da54d110']
